[2026-05-03T16:00:15.862+0000] {taskinstance.py:1157} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: setup_retail_pipeline.run_collector scheduled__2026-05-03T15:00:00+00:00 [queued]>
[2026-05-03T16:00:15.865+0000] {taskinstance.py:1157} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: setup_retail_pipeline.run_collector scheduled__2026-05-03T15:00:00+00:00 [queued]>
[2026-05-03T16:00:15.865+0000] {taskinstance.py:1359} INFO - Starting attempt 1 of 4
[2026-05-03T16:00:15.869+0000] {taskinstance.py:1380} INFO - Executing <Task(BashOperator): run_collector> on 2026-05-03 15:00:00+00:00
[2026-05-03T16:00:15.871+0000] {standard_task_runner.py:57} INFO - Started process 8541 to run task
[2026-05-03T16:00:15.873+0000] {standard_task_runner.py:84} INFO - Running: ['airflow', 'tasks', 'run', 'setup_retail_pipeline', 'run_collector', 'scheduled__2026-05-03T15:00:00+00:00', '--job-id', '843', '--raw', '--subdir', 'DAGS_FOLDER/setup_retail_pipeline.py', '--cfg-path', '/tmp/tmpzl0hn8j8']
[2026-05-03T16:00:15.875+0000] {standard_task_runner.py:85} INFO - Job 843: Subtask run_collector
[2026-05-03T16:00:15.903+0000] {task_command.py:415} INFO - Running <TaskInstance: setup_retail_pipeline.run_collector scheduled__2026-05-03T15:00:00+00:00 [running]> on host 9402586a9c0f
[2026-05-03T16:00:15.947+0000] {taskinstance.py:1660} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='sorae' AIRFLOW_CTX_DAG_ID='setup_retail_pipeline' AIRFLOW_CTX_TASK_ID='run_collector' AIRFLOW_CTX_EXECUTION_DATE='2026-05-03T15:00:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2026-05-03T15:00:00+00:00'
[2026-05-03T16:00:15.948+0000] {subprocess.py:63} INFO - Tmp dir root location: /tmp
[2026-05-03T16:00:15.948+0000] {subprocess.py:75} INFO - Running command: ['/bin/bash', '-c', "\n    docker exec         -e TARGET_START='2026-05-03 15:00:00'         -e TARGET_END='2026-05-03 16:00:00'         collector         python /app/producer.py\n        "]
[2026-05-03T16:00:15.951+0000] {subprocess.py:86} INFO - Output:
[2026-05-03T16:00:18.837+0000] {subprocess.py:93} INFO - [Kafka] 연결 시도 1/30 - kafka:29092
[2026-05-03T16:00:18.838+0000] {subprocess.py:93} INFO - [Producer] message count: 119
[2026-05-03T16:00:18.838+0000] {subprocess.py:93} INFO - [Kafka Sent] topic=retail-events, partition=0, offset=251313, event_type=cancel, invoice_no=C551712, message={'tag': 'in_process', 'event_id': 'C551712-22798', 'event_type': 'cancel', 'invoice_no': 'C551712', 'stock_code': '22798', 'category': 'ETC', 'description': 'ANTIQUE GLASS DRESSING TABLE POT', 'quantity': -1, 'unit_price': 2.95, 'customer_id': '13267', 'country': 'United Kingdom', 'original_invoice_timestamp': '2011-05-03T15:04:00', 'invoice_timestamp': '2026-05-03T15:04:00', 'target_date': '2026-05-03', 'target_time': '15:04:00', 'metadata': {'source': 'online_retail_csv', 'version': 'v1'}}
[2026-05-03T16:00:18.838+0000] {subprocess.py:93} INFO - [Kafka Sent] topic=retail-events, partition=0, offset=251314, event_type=cancel, invoice_no=C551712, message={'tag': 'complete', 'invoice_no': 'C551712'}
[2026-05-03T16:00:18.839+0000] {subprocess.py:93} INFO - [Kafka Sent] topic=retail-events, partition=0, offset=251315, event_type=order, invoice_no=551713, message={'tag': 'in_process', 'event_id': '551713-23144', 'event_type': 'order', 'invoice_no': '551713', 'stock_code': '23144', 'category': 'ETC', 'description': 'ZINC T-LIGHT HOLDER STARS SMALL', 'quantity': 12, 'unit_price': 0.83, 'customer_id': '16230', 'country': 'United Kingdom', 'original_invoice_timestamp': '2011-05-03T15:12:00', 'invoice_timestamp': '2026-05-03T15:12:00', 'target_date': '2026-05-03', 'target_time': '15:12:00', 'metadata': {'source': 'online_retail_csv', 'version': 'v1'}}
[2026-05-03T16:00:18.839+0000] {subprocess.py:93} INFO - [Kafka Sent] topic=retail-events, partition=0, offset=251316, event_type=order, invoice_no=551713, message={'tag': 'in_process', 'event_id': '551713-23145', 'event_type': 'order', 'invoice_no': '551713', 'stock_code': '23145', 'category': 'ETC', 'description': 'ZINC T-LIGHT HOLDER STAR LARGE', 'quantity': 12, 'unit_price': 0.95, 'customer_id': '16230', 'country': 'United Kingdom', 'original_invoice_timestamp': '2011-05-03T15:12:00', 'invoice_timestamp': '2026-05-03T15:12:00', 'target_date': '2026-05-03', 'target_time': '15:12:00', 'metadata': {'source': 'online_retail_csv', 'version': 'v1'}}
[2026-05-03T16:00:18.839+0000] {subprocess.py:93} INFO - [Kafka Sent] topic=retail-events, partition=0, offset=251317, event_type=order, invoice_no=551713, message={'tag': 'in_process', 'event_id': '551713-23204', 'event_type': 'order', 'invoice_no': '551713', 'stock_code': '23204', 'category': 'ETC', 'description': 'CHARLOTTE BAG APPLES DESIGN', 'quantity': 10, 'unit_price': 0.85, 'customer_id': '16230', 'country': 'United Kingdom', 'original_invoice_timestamp': '2011-05-03T15:12:00', 'invoice_timestamp': '2026-05-03T15:12:00', 'target_date': '2026-05-03', 'target_time': '15:12:00', 'metadata': {'source': 'online_retail_csv', 'version': 'v1'}}
[2026-05-03T16:00:18.839+0000] {subprocess.py:93} INFO - [Kafka Sent] topic=retail-events, partition=0, offset=251318, event_type=order, invoice_no=551713, message={'tag': 'in_process', 'event_id': '551713-23205', 'event_type': 'order', 'invoice_no': '551713', 'stock_code': '23205', 'category': 'ETC', 'description': 'CHARLOTTE BAG VINTAGE ALPHABET ', 'quantity': 10, 'unit_price': 0.85, 'customer_id': '16230', 'country': 'United Kingdom', 'original_invoice_timestamp': '2011-05-03T15:12:00', 'invoice_timestamp': '2026-05-03T15:12:00', 'target_date': '2026-05-03', 'target_time': '15:12:00', 'metadata': {'source': 'online_retail_csv', 'version': 'v1'}}
[2026-05-03T16:00:18.839+0000] {subprocess.py:93} INFO - [Kafka Sent] topic=retail-events, partition=0, offset=251319, event_type=order, invoice_no=551713, message={'tag': 'in_process', 'event_id': '551713-23068', 'event_type': 'order', 'invoice_no': '551713', 'stock_code': '23068', 'category': 'ETC', 'description': 'ALUMINIUM STAMPED HEART', 'quantity': 8, 'unit_price': 2.49, 'customer_id': '16230', 'country': 'United Kingdom', 'original_invoice_timestamp': '2011-05-03T15:12:00', 'invoice_timestamp': '2026-05-03T15:12:00', 'target_date': '2026-05-03', 'target_time': '15:12:00', 'metadata': {'source': 'online_retail_csv', 'version': 'v1'}}
[2026-05-03T16:00:18.839+0000] {subprocess.py:93} INFO - [Kafka Sent] topic=retail-events, partition=0, offset=251320, event_type=order, invoice_no=551713, message={'tag': 'in_process', 'event_id': '551713-22224', 'event_type': 'order', 'invoice_no': '551713', 'stock_code': '22224', 'category': 'ETC', 'description': 'WHITE LOVEBIRD LANTERN', 'quantity': 6, 'unit_price': 2.95, 'customer_id': '16230', 'country': 'United Kingdom', 'original_invoice_timestamp': '2011-05-03T15:12:00', 'invoice_timestamp': '2026-05-03T15:12:00', 'target_date': '2026-05-03', 'target_time': '15:12:00', 'metadata': {'source': 'online_retail_csv', 'version': 'v1'}}
[2026-05-03T16:00:18.839+0000] {subprocess.py:93} INFO - [Kafka Sent] topic=retail-events, partition=0, offset=251321, event_type=order, invoice_no=551713, message={'tag': 'in_process', 'event_id': '551713-22465', 'event_type': 'order', 'invoice_no': '551713', 'stock_code': '22465', 'category': 'ETC', 'description': 'HANGING METAL STAR LANTERN', 'quantity': 12, 'unit_price': 1.65, 'customer_id': '16230', 'country': 'United Kingdom', 'original_invoice_timestamp': '2011-05-03T15:12:00', 'invoice_timestamp': '2026-05-03T15:12:00', 'target_date': '2026-05-03', 'target_time': '15:12:00', 'metadata': {'source': 'online_retail_csv', 'version': 'v1'}}
[2026-05-03T16:00:18.839+0000] {subprocess.py:93} INFO - [Kafka Sent] topic=retail-events, partition=0, offset=251322, event_type=order, invoice_no=551713, message={'tag': 'in_process', 'event_id': '551713-22464', 'event_type': 'order', 'invoice_no': '551713', 'stock_code': '22464', 'category': 'ETC', 'description': 'HANGING METAL HEART LANTERN', 'quantity': 12, 'unit_price': 1.65, 'customer_id': '16230', 'country': 'United Kingdom', 'original_invoice_timestamp': '2011-05-03T15:12:00', 'invoice_timestamp': '2026-05-03T15:12:00', 'target_date': '2026-05-03', 'target_time': '15:12:00', 'metadata': {'source': 'online_retail_csv', 'version': 'v1'}}
[2026-05-03T16:00:18.839+0000] {subprocess.py:93} INFO - [Kafka Sent] topic=retail-events, partition=0, offset=251323, event_type=order, invoice_no=551713, message={'tag': 'in_process', 'event_id': '551713-71459', 'event_type': 'order', 'invoice_no': '551713', 'stock_code': '71459', 'category': 'ETC', 'description': 'HANGING JAM JAR T-LIGHT HOLDER', 'quantity': 24, 'unit_price': 0.85, 'customer_id': '16230', 'country': 'United Kingdom', 'original_invoice_timestamp': '2011-05-03T15:12:00', 'invoice_timestamp': '2026-05-03T15:12:00', 'target_date': '2026-05-03', 'target_time': '15:12:00', 'metadata': {'source': 'online_retail_csv', 'version': 'v1'}}
